"y","x1","x2","x3"
2.985954,0.330814,0.7119,0.194776
0.319955,0.794644,0.936296,0.203008
0.686955,0.68223,0.91158,0.565222
-0.442075,0.806461,0.66869,0.908758
1.155157,0.091012,0.593632,0.821615
0.07054,0.966737,0.578824,0.837951
1.485267,0.009584,0.900057,0.283365
1.003274,0.031052,0.752326,0.728008
2.025933,0.26408,0.713182,0.823519
0.110962,0.626906,0.477288,0.05492
-1.630377,0.753942,0.472162,0.904827
2.647142,0.199355,0.080532,0.735641
0.600985,0.016051,0.596181,0.60155
1.296825,0.368633,0.494562,0.827334
0.896688,0.026343,0.426173,0.519269
0.110697,0.788743,0.313563,0.152733
0.224516,0.977105,0.258538,0.756061
-0.077317,0.686063,0.796095,0.385167
-0.791606,0.639674,0.337574,0.208086
0.590204,0.544376,0.597988,0.085464
2.247049,0.219227,0.852643,0.071571
-0.416425,0.890783,0.979885,0.306088
-0.277698,0.594192,0.956116,0.929844
1.953836,0.47501,0.561637,0.362852
0.679746,0.766349,0.924896,0.533542
0.910381,0.67009,0.966447,0.276429
-0.283284,0.771515,0.755942,0.168543
0.114943,0.631089,0.985131,0.77855
1.840249,0.180605,0.6445,0.848676
-0.810077,0.783816,0.156765,0.950763
0.257088,0.460126,0.646864,0.910431
-0.024158,0.953267,0.342556,0.992234
-0.92924,0.876472,0.034751,0.196295
1.129913,0.090135,0.730457,0.732409
2.179089,0.211767,0.838812,0.918402
1.205736,0.077232,0.637103,0.338584
-0.223514,0.824719,0.620999,0.211031
1.49466,0.16783,0.389064,0.145693
0.086581,0.897181,0.713078,0.165091
1.288713,0.954784,0.521504,0.430235
1.907718,0.133403,0.460054,0.051024
1.664371,0.51778,0.466399,0.275673
2.193477,0.03745,0.473626,0.445414
-0.182698,0.596875,0.133617,0.087299
1.403345,0.086262,0.547576,0.943469
0.297317,0.117015,0.258437,0.983777
1.621889,0.334586,0.647482,0.226909
0.972334,0.276345,0.255245,0.78609
1.091388,0.607983,0.125326,0.401739
-0.383707,0.60093,0.488556,0.849315
1.391415,0.44895,0.190637,0.167913
0.307782,0.76866,0.663256,0.354468
0.375738,0.893706,0.392088,0.920506
0.30881,0.768793,0.337383,0.99541
1.77847,0.20315,0.801177,0.882096
1.266486,0.287836,0.191823,0.218101
-0.191645,0.859466,0.256314,0.695068
0.443969,0.121243,0.231459,0.927379
2.438132,0.358328,0.759841,0.35513
3.232806,0.232355,0.785395,0.511616
0.366907,0.920668,0.397321,0.817895
-0.030242,0.490982,0.079811,0.235723
2.417264,0.177447,0.267958,0.556345
-0.80896,0.889124,0.522236,0.931568
1.699292,0.24778,0.118237,0.058775
1.863571,0.591175,0.862281,0.54711
2.406524,0.085833,0.824237,0.65577
1.830048,0.028682,0.579769,0.449466
1.088237,0.101528,0.432316,0.785684
1.131038,0.096607,0.593961,0.368172
0.253204,0.789503,0.384375,0.273902
0.487987,0.543414,0.564526,0.994028
1.684844,0.14785,0.945489,0.873852
1.677982,0.012294,0.0743,0.499831
0.408919,0.710007,0.590132,0.436137
0.094092,0.692335,0.888108,0.856959
0.748068,0.552354,0.274849,0.289695
1.321563,0.545627,0.75133,0.015779
1.687734,0.256891,0.197677,0.544635
0.978387,0.507337,0.536422,0.119338
0.248192,0.03995,0.747978,0.050101
-0.338134,0.722192,0.715849,0.232807
1.384878,0.315415,0.052841,0.338738
0.18789,0.962995,0.795071,0.629492
0.930204,0.521478,0.662852,0.345138
-0.346541,0.62151,0.520919,0.634271
0.723643,0.539199,0.612307,0.176001
1.976934,0.384834,0.558176,0.441872
0.629734,0.034283,0.374348,0.635327
-0.664076,0.82194,0.134432,0.140538
1.217913,0.425796,0.205822,0.438042
0.518029,0.022391,0.672809,0.99597
1.468305,0.27539,0.338287,0.510834
0.054138,0.519109,0.163668,0.037513
1.200724,0.702362,0.918022,0.353718
0.023175,0.900431,0.373037,0.366834
1.645753,0.833458,0.985743,0.518744
0.713975,0.337294,0.677262,0.134292
0.171875,0.477697,0.694494,0.871803
0.920124,0.303625,0.036582,0.757553
1.278428,0.245813,0.488655,0.967913
0.81672,0.925026,0.743498,0.507891
2.624198,0.420072,0.66103,0.958299
0.226122,0.437693,0.074396,0.922954
1.47955,0.012912,0.502875,0.401105
1.32313,0.004285,0.230327,0.204436
0.046462,0.05908,0.375438,0.833912
1.318812,0.598776,0.069742,0.657146
-1.507672,0.748954,0.24136,0.99593
0.296131,0.937913,0.728069,0.496361
-0.641542,0.645401,0.068524,0.219395
1.714967,0.328517,0.655006,0.44867
1.709023,0.428849,0.254835,0.218069
0.55044,0.742834,0.369348,0.47889
2.012379,0.324628,0.518781,0.170262
0.981458,0.205861,0.087818,0.248219
0.861581,0.630119,0.833329,0.609111
-0.220636,0.072696,0.355788,0.887633
0.29408,0.790325,0.289072,0.349007
0.274479,0.638182,0.711178,0.839379
-0.568536,0.888953,0.203141,0.884277
-0.600088,0.583805,0.742112,0.92934
1.021338,0.976951,0.247853,0.993311
2.573168,0.228203,0.745774,0.08094
2.338813,0.154124,0.175108,0.304198
2.387459,0.36239,0.569066,0.385569
1.711329,0.247169,0.067188,0.38501
2.406117,0.340187,0.559718,0.549605
-0.763879,0.856034,0.083222,0.113345
1.77896,0.201257,0.371452,0.046015
1.036465,0.340655,0.215869,0.728574
1.477843,0.455909,0.040692,0.312884
0.159843,0.02326,0.507909,0.709479
2.392606,0.194162,0.526396,0.337872
0.659714,0.738368,0.47336,0.474855
1.073775,0.759886,0.206985,0.340819
0.250417,0.006892,0.461303,0.049439
1.808682,0.213159,0.164147,0.38615
1.081978,0.508922,0.774197,0.172848
0.184039,0.892516,0.591815,0.471702
2.127793,0.134561,0.642026,0.63201
-0.688883,0.767661,0.899814,0.919796
-0.69703,0.690298,0.132184,0.001307
1.949987,0.289386,0.378798,0.658595
1.029342,0.96397,0.89745,0.114405
1.706229,0.437533,0.420131,0.364792
2.523445,0.244235,0.575348,0.437802
-1.220192,0.777033,0.378391,0.990549
0.062717,0.627719,0.228956,0.782364
1.217513,0.168201,0.005756,0.772332
2.092478,0.409672,0.235803,0.376186
2.02497,0.311993,0.112375,0.229872
2.868838,0.877573,0.983584,0.270142
1.4422,0.324776,0.186409,0.139391
1.378675,0.18218,0.14868,0.512585
3.190578,0.101113,0.791911,0.245452
0.120127,0.710868,0.277344,0.788494
0.724814,0.923133,0.024567,0.258375
-0.681479,0.465449,0.504531,0.85
1.070804,0.52698,0.637427,0.689135
0.35052,0.577007,0.183948,0.571992
1.42894,0.980214,0.989736,0.513603
0.149022,0.908631,0.251088,0.588939
1.437465,0.364227,0.061802,0.886042
2.236847,0.309169,0.721701,0.292772
-0.179352,0.573613,0.308364,0.967561
-0.04956,0.699232,0.100786,0.402501
0.576563,0.466521,0.367416,0.742987
0.522474,0.504982,0.153225,0.193919
1.129439,0.648853,0.887891,0.548064
0.000389,0.548806,0.038469,0.367572
1.618574,0.199321,0.08846,0.606477
-1.147649,0.786414,0.20091,0.154884
-1.505924,0.772055,0.232932,0.587791
0.430746,0.687912,0.769419,0.233329
0.719561,0.682233,0.458252,0.576686
0.431679,0.651253,0.949635,0.005347
2.492048,0.301159,0.787796,0.220997
1.117762,0.346737,0.42565,0.861295
-0.61327,0.529551,0.063514,0.86662
-0.392893,0.837551,0.361908,0.938651
0.143018,0.93518,0.785298,0.866861
1.239446,0.065615,0.718092,0.642302
1.209953,0.131316,0.310404,0.915671
-0.489125,0.779859,0.516007,0.234449
0.230723,0.947511,0.720566,0.232361
1.307531,0.915131,0.846812,0.20184
-0.195517,0.623909,0.038458,0.2853
1.827617,0.360093,0.463718,0.178838
1.31033,0.13951,0.110733,0.107538
1.362772,0.42092,0.610103,0.522316
-0.005575,0.664938,0.644842,0.500184
-0.400721,0.905601,0.421961,0.015466
0.228281,0.570456,0.125061,0.185015
0.824532,0.900996,0.795776,0.445771
-0.227508,0.815379,0.529511,0.537409
1.198773,0.674116,0.966191,0.527802
-0.430602,0.795992,0.078321,0.185248
1.70381,0.294031,0.098377,0.196602
0.951915,0.519067,0.897188,0.868995
0.555729,0.527641,0.469735,0.574788
1.557456,0.033801,0.976735,0.623695
-0.116104,0.758385,0.955863,0.848231
0.674878,0.924406,0.43889,0.2396
0.529497,0.668906,0.395435,0.574736
2.669023,0.429122,0.908407,0.256345
1.446857,0.432705,0.525687,0.182931
1.114074,0.570149,0.335002,0.484219
1.352996,0.376907,0.312834,0.891256
-1.162705,0.603862,0.566776,0.916911
1.904892,0.124399,0.346545,0.626716
1.549469,0.479383,0.971519,0.908404
1.896604,0.523908,0.584059,0.327701
1.254481,0.307279,0.173026,0.201748
0.644623,0.488717,0.321765,0.770202
1.649367,0.255874,0.975511,0.391561
1.79183,0.033844,0.363862,0.21483
-0.982223,0.801699,0.158252,0.909997
1.175251,0.012826,0.947786,0.945156
1.220403,0.42721,0.071129,0.984471
0.529174,0.111192,0.305463,0.099765
0.269007,0.896468,0.649365,0.099624
0.980068,0.592814,0.713598,0.401672
1.632268,0.21496,0.86871,0.095328
-0.101592,0.858096,0.01753,0.284203
0.703755,0.550888,0.392176,0.386338
0.836125,0.633842,0.826327,0.410846
-0.061021,0.515538,0.244851,0.237827
1.614735,0.466511,0.803521,0.055435
0.871242,0.759923,0.880469,0.063815
1.747274,0.322049,0.709054,0.867562
-0.765226,0.668057,0.601979,0.865372
1.564189,0.272677,0.291282,0.870294
-0.521688,0.907644,0.195035,0.644704
-0.226393,0.642953,0.521201,0.904128
2.364542,0.242895,0.336574,0.52934
0.747286,0.855782,0.14896,0.808897
2.109736,0.232922,0.447951,0.448904
1.160142,0.987863,0.681995,0.941814
-0.618151,0.78365,0.71834,0.813255
2.81689,0.227312,0.511666,0.452928
1.658046,0.036343,0.78051,0.312686
1.352614,0.240451,0.155287,0.252528
1.230631,0.173293,0.671876,0.930422
0.977843,0.452298,0.392563,0.971102
0.199711,0.662702,0.797121,0.969547
0.578687,0.634469,0.456232,0.736087
-0.827055,0.741618,0.525772,0.995378
0.194996,0.798763,0.911678,0.658269
1.007605,0.552976,0.324873,0.737521
1.752506,0.480696,0.470058,0.36779
1.439296,0.279048,0.51653,0.741784
1.279501,0.83624,0.45505,0.349964
1.22795,0.141995,0.382107,0.173395
1.859083,0.174945,0.468491,0.722463
2.031346,0.279261,0.215914,0.347056
1.821067,0.339055,0.886039,0.992796
-0.384846,0.918769,0.512532,0.608985
0.474918,0.430204,0.453339,0.242064
0.8526,0.027661,0.849452,0.781092
-0.266177,0.661162,0.392334,0.379833
2.056627,0.301901,0.868032,0.898774
0.632492,0.706996,0.91402,0.634988
0.64432,0.957994,0.777307,0.290878
2.052009,0.160172,0.892679,0.53205
-0.317571,0.475634,0.164684,0.82211
-0.70402,0.719976,0.055466,0.608545
0.503225,0.490179,0.2454,0.176076
0.555909,0.552483,0.064967,0.557731
-0.110944,0.67591,0.464951,0.318527
1.656563,0.200165,0.71938,0.78759
1.784353,0.154516,0.467558,0.113885
0.628066,0.301787,0.334385,0.995235
-0.192408,0.712444,0.227524,0.825924
1.543315,0.4464,0.268381,0.444338
1.042198,0.898265,0.868586,0.422734
0.394052,0.727293,0.765115,0.892613
1.898166,0.413519,0.956495,0.743582
0.847875,0.576513,0.488608,0.443235
0.176697,0.884448,0.866892,0.734486
0.030703,0.70796,0.625785,0.746142
0.995671,0.602324,0.797608,0.770552
1.4517,0.375829,0.371716,0.827238
0.343915,0.88775,0.007572,0.445048
1.408583,0.43473,0.832672,0.192897
2.651653,0.385637,0.624457,0.540687
1.907893,0.065744,0.432885,0.189899
0.648606,0.242883,0.742338,0.711573
1.763268,0.266549,0.303491,0.524413
1.96256,0.074343,0.414082,0.030927
2.589642,0.114869,0.229311,0.229076
-0.904112,0.670766,0.200465,0.929345
0.797427,0.027122,0.03592,0.78733
0.758411,0.928971,0.515256,0.189141
2.920688,0.155267,0.102367,0.582515
1.853631,0.393084,0.823825,0.002855
1.976052,0.195925,0.73787,0.734224
-0.179177,0.597157,0.277682,0.082789
0.471008,0.532529,0.564471,0.037894
1.100846,0.794858,0.783987,0.59546
1.636747,0.503252,0.031742,0.544197
0.834506,0.480709,0.200079,0.444604
2.164205,0.149511,0.940302,0.285881
0.641329,0.922023,0.416234,0.209656
2.403486,0.118055,0.956657,0.446085
2.97126,0.172527,0.970822,0.67899
1.603374,0.487196,0.237946,0.549068
0.764233,0.999535,0.47596,0.63209
1.62017,0.263035,0.341319,0.293899
-0.171341,0.620124,0.153585,0.006528
0.74098,0.592581,0.437636,0.50545
2.309759,0.065595,0.875312,0.22596
2.487093,0.21498,0.758762,0.883834
0.36414,0.878701,0.445135,0.115776
-0.479431,0.837058,0.5635,0.91069
1.593608,0.328546,0.10449,0.677424
1.046405,0.891586,0.948818,0.202478
0.474353,0.594727,0.060721,0.409564
2.372265,0.099361,0.928059,0.207828
2.406286,0.21467,0.980449,0.179438
-0.636803,0.757137,0.897701,0.883895
1.566812,0.076165,0.544673,0.24242
-0.506576,0.753002,0.306798,0.404713
2.835232,0.279733,0.832852,0.613367
1.691121,0.041374,0.926016,0.16649
1.560954,0.891921,0.853721,0.397992
2.738927,0.110326,0.94996,0.586579
1.299146,0.030865,0.959876,0.687202
0.631447,0.583183,0.988443,0.350304
2.526482,0.121292,0.791666,0.496903
-0.363651,0.73158,0.272122,0.874856
1.347584,0.369815,0.242002,0.791798
0.460641,0.961829,0.292495,0.442533
0.680446,0.923101,0.964474,0.671435
1.197852,0.068781,0.818434,0.850048
-0.578688,0.727713,0.277032,0.02988
1.869579,0.78353,0.994056,0.428721
1.159462,0.126483,0.943908,0.65027
1.376896,0.017206,0.593151,0.464951
1.987201,0.371738,0.471847,0.065384
0.610208,0.781323,0.00362,0.260286
1.293153,0.341051,0.556811,0.718963
0.672596,0.051231,0.616488,0.612149
0.466758,0.971036,0.348333,0.842174
0.817285,0.06753,0.266569,0.839208
2.146349,0.338961,0.893005,0.134906
1.352446,0.287378,0.132519,0.603512
0.848426,0.607677,0.784985,0.63108
0.899804,0.429427,0.745743,0.280107
-1.077785,0.783348,0.117327,0.528391
-0.008851,0.915901,0.618759,0.784765
1.669542,0.234203,0.008494,0.635114
-0.282243,0.866472,0.920014,0.997025
0.233368,0.84392,0.504924,0.573608
1.744421,0.154492,0.254167,0.582234
1.744001,0.434973,0.77372,0.919516
1.355265,0.253239,0.214285,0.653555
0.961027,0.888018,0.841807,0.779155
2.240905,0.035787,0.885939,0.465212
1.989436,0.530284,0.893172,0.573004
1.367748,0.375858,0.641276,0.706763
1.451716,0.090037,0.904767,0.030952
-0.286965,0.599561,0.002808,0.949601
0.704038,0.490959,0.062217,0.842748
1.449119,0.531086,0.976074,0.083067
1.960961,0.183391,0.619591,0.661331
-0.121011,0.600338,0.434085,0.699524
0.089916,0.04871,0.0979,0.90068
-0.327052,0.736176,0.079735,0.53572
1.899452,0.09152,0.166813,0.086745
-0.212254,0.982682,0.105312,0.82069
1.580679,0.166993,0.11283,0.654077
0.331633,0.019711,0.125522,0.035758
1.14655,0.440509,0.587863,0.881565
-0.354315,0.503227,0.116509,0.30162
-0.618014,0.844715,0.415866,0.99958
3.479982,0.309657,0.958733,0.582321
-0.665049,0.653706,0.301069,0.859151
2.905677,0.115897,0.885027,0.47042
1.179221,0.482631,0.530064,0.636963
2.683244,0.282175,0.883226,0.271431
2.209202,0.166726,0.422119,0.506254
-0.161903,0.871438,0.775059,0.929433
0.79338,0.291478,0.044269,0.988447
-0.078504,0.967847,0.398364,0.514581
1.573236,0.298588,0.850058,0.974947
2.249186,0.296549,0.824168,0.538591
0.750473,0.421917,0.512283,0.933804
0.126998,0.885774,0.593905,0.377515
1.75933,0.250802,0.885357,0.675869
1.232428,0.299282,0.19433,0.278635
0.648982,0.911858,0.928405,0.354486
2.402034,0.165434,0.827343,0.470713
-0.194742,0.728365,0.742194,0.229397
2.713887,0.285777,0.896312,0.803099
2.542271,0.427534,0.681903,0.548791
0.122549,0.767037,0.713766,0.856584
-0.205964,0.76008,0.725219,0.199142
0.243208,0.789135,0.865777,0.737069
0.089843,0.76066,0.171836,0.104771
0.039085,0.581666,0.541144,0.351376
2.411511,0.258797,0.735637,0.867835
-0.061408,0.099921,0.1757,0.927516
1.601186,0.941061,0.865739,0.608906
0.973957,0.485529,0.892319,0.718323
2.4201,0.272867,0.302638,0.67385
2.212431,0.119631,0.872547,0.74623
1.138954,0.097022,0.245587,0.747316
0.92601,0.606714,0.348857,0.341639
2.474631,0.098617,0.161774,0.589155
0.684828,0.130968,0.060898,0.929294
0.718268,0.617612,0.529545,0.564602
2.003666,0.541167,0.902393,0.316948
3.213151,0.275515,0.951674,0.059988
2.014155,0.461494,0.65394,0.534273
-1.207444,0.694406,0.112742,0.956055
1.459349,0.088914,0.864975,0.176934
2.553465,0.321779,0.589711,0.358112
1.180566,0.910317,0.985166,0.203005
-0.480094,0.689547,0.004035,0.023477
0.163302,0.574219,0.090836,0.956954
0.661901,0.542292,0.919171,0.480749
1.116741,0.334329,0.343572,0.994281
-0.751651,0.865104,0.0354,0.987722
2.146677,0.165367,0.902662,0.578943
1.368484,0.989727,0.895578,0.2215
0.852619,0.68839,0.891221,0.477776
0.775621,0.551571,0.432665,0.54696
1.538137,0.200327,0.549892,0.712309
1.240533,0.419942,0.133459,0.623054
2.43772,0.015454,0.999326,0.523954
0.154312,0.851432,0.978527,0.877521
1.627971,0.093118,0.814981,0.459677
1.14242,0.236629,0.273004,0.94654
1.854253,0.344582,0.044618,0.443877
1.849536,0.222861,0.797197,0.666784
1.938985,0.323916,0.696861,0.187852
1.45495,0.264914,0.198008,0.168327
0.714351,0.488223,0.808468,0.077748
2.413344,0.189377,0.822548,0.331551
0.975881,0.992917,0.685156,0.855944
0.468672,0.624217,0.664341,0.433213
0.662026,0.523643,0.441507,0.97533
2.010488,0.363525,0.890155,0.039155
1.741124,0.181986,0.52618,0.819271
0.099541,0.463948,0.130266,0.735608
1.102224,0.008846,0.04244,0.637694
0.111094,0.838215,0.70971,0.892645
2.124039,0.43538,0.662852,0.307861
-0.254238,0.851918,0.401507,0.502014
0.215532,0.808145,0.919704,0.870761
-0.327883,0.904447,0.055877,0.462044
-0.071824,0.728764,0.069615,0.33617
0.151366,0.574635,0.052655,0.992546
0.427604,0.89546,0.583564,0.43067
-0.223665,0.757506,0.74,0.946984
-0.303111,0.622999,0.260879,0.149354
1.717343,0.076227,0.398729,0.448717
-0.030857,0.629973,0.13052,0.322682
1.838342,0.051916,0.000183,0.767303
-0.486065,0.988524,0.128307,0.893108
1.449813,0.003784,0.912513,0.078927
-0.130691,0.842833,0.665833,0.281369
0.283136,0.727768,0.241692,0.287668
0.506478,0.821353,0.823133,0.724545
1.817758,0.047506,0.93865,0.91354
2.485419,0.211901,0.440464,0.30098
1.5399,0.966647,0.721066,0.310242
2.3911,0.384536,0.399057,0.226655
2.668438,0.162385,0.875548,0.621996
0.79344,0.701984,0.13786,0.251795
0.382627,0.455361,0.12577,0.511195
0.247453,0.893565,0.177895,0.472486
1.592876,0.110043,0.523249,0.154408
0.577443,0.531316,0.57265,0.864855
0.288983,0.00191,0.173451,0.541407
0.021191,0.125046,0.397493,0.036032
1.707636,0.462602,0.580545,0.172353
-0.494868,0.009417,0.188112,0.980405
0.820108,0.578919,0.993845,0.091367
1.246463,0.921014,0.916446,0.203939
0.916557,0.454844,0.827514,0.580767
-0.673044,0.755635,0.305475,0.921166
1.066609,0.594796,0.924918,0.69341
-0.453965,0.595225,0.011518,0.799537
1.135914,0.505221,0.83033,0.743707
1.504924,0.173002,0.058357,0.030374
0.552521,0.489217,0.353933,0.030589
0.684499,0.007553,0.808357,0.067284
-0.076268,0.981437,0.093508,0.025023
0.740837,0.842792,0.163475,0.715204
0.118912,0.849029,0.273749,0.07008
-0.014943,0.831706,0.376117,0.44801
1.421439,0.024442,0.951214,0.669194
0.422525,0.524755,0.043087,0.137492
1.144145,0.0199,0.632684,0.132297
0.690332,0.894338,0.698551,0.682257
1.418994,0.415847,0.189291,0.438423
1.065182,0.446012,0.106379,0.221524
1.587945,0.408724,0.074968,0.126226
-0.733288,0.684741,0.752092,0.066359
-0.768502,0.728693,0.084373,0.795579
0.864501,0.010075,0.388111,0.551694
-0.231429,0.838046,0.9382,0.118982
0.36128,0.413825,0.052045,0.089738
0.430554,0.952248,0.687025,0.03771
-0.304055,0.559929,0.360415,0.720454
1.433095,0.563852,0.699775,0.55167
0.120912,0.016187,0.4969,0.025079
2.422337,0.384822,0.71082,0.126731
0.432546,0.837177,0.216503,0.382475
-0.444447,0.707313,0.336839,0.098225
2.856157,0.1651,0.702257,0.52443
0.997653,0.880936,0.139878,0.38033
0.595686,0.717493,0.716688,0.421651
0.775323,0.041783,0.419621,0.009472
0.540344,0.930664,0.125592,0.711903
0.699624,0.615898,0.550762,0.805109
0.235666,0.618664,0.241481,0.697239
0.637001,0.772462,0.781018,0.08158
0.021741,0.637288,0.393256,0.164227
0.494203,0.946043,0.275556,0.481449
0.157016,0.86317,0.649232,0.768184
1.458403,0.959789,0.625361,0.481685
0.695352,0.735438,0.702389,0.623881
1.081417,0.046237,0.510957,0.991513
0.869685,0.496268,0.138281,0.413758
0.975364,0.081143,0.495724,0.864284
0.41138,0.997812,0.397795,0.20765
1.894821,0.142295,0.96265,0.240167
0.181044,0.841886,0.359089,0.177337
2.683517,0.252605,0.578318,0.577078
0.049136,0.900712,0.806706,0.992859
-0.291272,0.704159,0.758646,0.836693
1.313506,0.024929,0.157332,0.259396
1.130928,0.059531,0.319655,0.676725
0.851919,0.518878,0.812576,0.790827
0.055284,0.472689,0.184561,0.100686
-0.496162,0.769917,0.185593,0.167791
1.657929,0.965671,0.820014,0.507303
2.606387,0.277053,0.971699,0.61077
1.805693,0.853576,0.879054,0.405904
1.353183,0.127599,0.278723,0.585583
0.985515,0.603983,0.850201,0.19894
-0.074825,0.837699,0.319231,0.569575
0.416176,0.780955,0.808597,0.550608
0.447088,0.228327,0.226289,0.01455
-0.050993,0.474845,0.335434,0.962984
2.439589,0.200196,0.929194,0.098672
-0.028527,0.623226,0.732438,0.228092
0.896599,0.719639,0.955696,0.741453
1.536585,0.957459,0.36981,0.207247
-0.207424,0.876374,0.419266,0.707369
1.808923,0.1724,0.155807,0.51255
3.727929,0.213905,0.949416,0.240765
0.764316,0.706516,0.99549,0.519813
-0.5427,0.747176,0.204276,0.789199
0.525279,0.992532,0.389088,0.338061
0.814411,0.395653,0.467053,0.84323
0.798261,0.58174,0.001224,0.504411
1.610203,0.280992,0.863608,0.713135
1.995537,0.12298,0.772145,0.624945
0.97944,0.950585,0.687604,0.7846
1.206974,0.022889,0.667142,0.411226
0.314478,0.854369,0.565779,0.082067
-0.301882,0.771602,0.112822,0.958821
1.45935,0.561842,0.881251,0.715262
-0.581728,0.767509,0.19274,0.760144
